test_type,protocol,iteration,phase,duration_us
connection_phase,SPVA,50,tcp_connect,3464
connection_phase,SPVA,50,validation,417
connection_phase,SPVA,50,create_channel,500
connection_phase,SPVA,50,total,5440
connection_phase,SPVA_CERTMON,1,search,1770
connection_phase,SPVA_CERTMON,1,tcp_connect,12857
connection_phase,SPVA_CERTMON,1,validation,885
connection_phase,SPVA_CERTMON,1,create_channel,13157
connection_phase,SPVA_CERTMON,1,total,28669
connection_phase,SPVA_CERTMON,2,search,3642
connection_phase,SPVA_CERTMON,2,tcp_connect,15369
connection_phase,SPVA_CERTMON,2,validation,812
connection_phase,SPVA_CERTMON,2,create_channel,12008
connection_phase,SPVA_CERTMON,2,total,31831
connection_phase,SPVA_CERTMON,3,search,3880
connection_phase,SPVA_CERTMON,3,tcp_connect,13343
connection_phase,SPVA_CERTMON,3,validation,693
connection_phase,SPVA_CERTMON,3,create_channel,14165
connection_phase,SPVA_CERTMON,3,total,32081
connection_phase,SPVA_CERTMON,4,search,1585
connection_phase,SPVA_CERTMON,4,tcp_connect,11897
connection_phase,SPVA_CERTMON,4,validation,856
connection_phase,SPVA_CERTMON,4,create_channel,13183
connection_phase,SPVA_CERTMON,4,total,27521
connection_phase,SPVA_CERTMON,5,search,1857
connection_phase,SPVA_CERTMON,5,tcp_connect,14634
connection_phase,SPVA_CERTMON,5,validation,1184
connection_phase,SPVA_CERTMON,5,create_channel,11210
connection_phase,SPVA_CERTMON,5,total,28885
connection_phase,SPVA_CERTMON,6,search,2535
connection_phase,SPVA_CERTMON,6,tcp_connect,17205
connection_phase,SPVA_CERTMON,6,validation,530
connection_phase,SPVA_CERTMON,6,create_channel,14200
connection_phase,SPVA_CERTMON,6,total,34470
connection_phase,SPVA_CERTMON,7,search,2292
connection_phase,SPVA_CERTMON,7,tcp_connect,13356
connection_phase,SPVA_CERTMON,7,validation,731
connection_phase,SPVA_CERTMON,7,create_channel,13703
connection_phase,SPVA_CERTMON,7,total,30082
connection_phase,SPVA_CERTMON,8,search,2184
connection_phase,SPVA_CERTMON,8,tcp_connect,3768
connection_phase,SPVA_CERTMON,8,validation,387
connection_phase,SPVA_CERTMON,8,create_channel,12442
connection_phase,SPVA_CERTMON,8,total,18781
connection_phase,SPVA_CERTMON,9,search,6640
connection_phase,SPVA_CERTMON,9,tcp_connect,12680
connection_phase,SPVA_CERTMON,9,validation,1053
connection_phase,SPVA_CERTMON,9,create_channel,28224
connection_phase,SPVA_CERTMON,9,total,48597
connection_phase,SPVA_CERTMON,10,search,6034
connection_phase,SPVA_CERTMON,10,tcp_connect,9223
connection_phase,SPVA_CERTMON,10,validation,762
connection_phase,SPVA_CERTMON,10,create_channel,13133
connection_phase,SPVA_CERTMON,10,total,29152
connection_phase,SPVA_CERTMON,11,search,1730
connection_phase,SPVA_CERTMON,11,tcp_connect,10485
connection_phase,SPVA_CERTMON,11,validation,738
connection_phase,SPVA_CERTMON,11,create_channel,16445
connection_phase,SPVA_CERTMON,11,total,29398
connection_phase,SPVA_CERTMON,12,search,2788
connection_phase,SPVA_CERTMON,12,tcp_connect,8765
connection_phase,SPVA_CERTMON,12,validation,735
connection_phase,SPVA_CERTMON,12,create_channel,14724
connection_phase,SPVA_CERTMON,12,total,27012
connection_phase,SPVA_CERTMON,13,search,10835
connection_phase,SPVA_CERTMON,13,tcp_connect,3363
connection_phase,SPVA_CERTMON,13,validation,1941
connection_phase,SPVA_CERTMON,13,create_channel,11702
connection_phase,SPVA_CERTMON,13,total,27841
connection_phase,SPVA_CERTMON,14,search,5187
connection_phase,SPVA_CERTMON,14,tcp_connect,20761
connection_phase,SPVA_CERTMON,14,validation,740
connection_phase,SPVA_CERTMON,14,create_channel,17138
connection_phase,SPVA_CERTMON,14,total,43826
connection_phase,SPVA_CERTMON,15,search,2002
connection_phase,SPVA_CERTMON,15,tcp_connect,9373
connection_phase,SPVA_CERTMON,15,validation,347
connection_phase,SPVA_CERTMON,15,create_channel,14086
connection_phase,SPVA_CERTMON,15,total,25808
connection_phase,SPVA_CERTMON,16,search,2103
connection_phase,SPVA_CERTMON,16,tcp_connect,21909
connection_phase,SPVA_CERTMON,16,validation,573
connection_phase,SPVA_CERTMON,16,create_channel,11472
connection_phase,SPVA_CERTMON,16,total,36057
connection_phase,SPVA_CERTMON,17,search,5870
connection_phase,SPVA_CERTMON,17,tcp_connect,9120
connection_phase,SPVA_CERTMON,17,validation,660
connection_phase,SPVA_CERTMON,17,create_channel,14597
connection_phase,SPVA_CERTMON,17,total,30247
connection_phase,SPVA_CERTMON,18,search,6126
connection_phase,SPVA_CERTMON,18,tcp_connect,13990
connection_phase,SPVA_CERTMON,18,validation,369
connection_phase,SPVA_CERTMON,18,create_channel,15255
connection_phase,SPVA_CERTMON,18,total,35740
connection_phase,SPVA_CERTMON,19,search,2169
connection_phase,SPVA_CERTMON,19,tcp_connect,16681
connection_phase,SPVA_CERTMON,19,validation,1231
connection_phase,SPVA_CERTMON,19,create_channel,17479
connection_phase,SPVA_CERTMON,19,total,37560
connection_phase,SPVA_CERTMON,20,search,4381
connection_phase,SPVA_CERTMON,20,tcp_connect,11662
connection_phase,SPVA_CERTMON,20,validation,786
connection_phase,SPVA_CERTMON,20,create_channel,17296
connection_phase,SPVA_CERTMON,20,total,34125
connection_phase,SPVA_CERTMON,21,search,1995
connection_phase,SPVA_CERTMON,21,tcp_connect,9409
connection_phase,SPVA_CERTMON,21,validation,660
connection_phase,SPVA_CERTMON,21,create_channel,13611
connection_phase,SPVA_CERTMON,21,total,25675
connection_phase,SPVA_CERTMON,22,search,2474
connection_phase,SPVA_CERTMON,22,tcp_connect,19786
