test_type,protocol,iteration,phase,duration_us
connection_phase,PVA,31,validation,371
connection_phase,PVA,31,create_channel,456
connection_phase,PVA,31,total,3694
connection_phase,PVA,32,search,2426
connection_phase,PVA,32,tcp_connect,102
connection_phase,PVA,32,validation,545
connection_phase,PVA,32,create_channel,1043
connection_phase,PVA,32,total,4116
connection_phase,PVA,33,search,4462
connection_phase,PVA,33,tcp_connect,193
connection_phase,PVA,33,validation,334
connection_phase,PVA,33,create_channel,1397
connection_phase,PVA,33,total,6386
connection_phase,PVA,34,search,2936
connection_phase,PVA,34,tcp_connect,66
connection_phase,PVA,34,validation,230
connection_phase,PVA,34,create_channel,391
connection_phase,PVA,34,total,3623
connection_phase,PVA,35,search,2640
connection_phase,PVA,35,tcp_connect,89
connection_phase,PVA,35,validation,240
connection_phase,PVA,35,create_channel,467
connection_phase,PVA,35,total,3436
connection_phase,PVA,36,search,1977
connection_phase,PVA,36,tcp_connect,9984
connection_phase,PVA,36,validation,553
connection_phase,PVA,36,create_channel,312
connection_phase,PVA,36,total,12826
connection_phase,PVA,37,search,2618
connection_phase,PVA,37,tcp_connect,68
connection_phase,PVA,37,validation,243
connection_phase,PVA,37,create_channel,509
connection_phase,PVA,37,total,3438
connection_phase,PVA,38,search,2179
connection_phase,PVA,38,tcp_connect,65
connection_phase,PVA,38,validation,321
connection_phase,PVA,38,create_channel,841
connection_phase,PVA,38,total,3406
connection_phase,PVA,39,search,2691
connection_phase,PVA,39,tcp_connect,120
connection_phase,PVA,39,validation,281
connection_phase,PVA,39,create_channel,774
connection_phase,PVA,39,total,3866
connection_phase,PVA,40,search,3401
connection_phase,PVA,40,tcp_connect,111
connection_phase,PVA,40,validation,297
connection_phase,PVA,40,create_channel,532
connection_phase,PVA,40,total,4341
connection_phase,PVA,41,search,3565
connection_phase,PVA,41,tcp_connect,65
connection_phase,PVA,41,validation,536
connection_phase,PVA,41,create_channel,477
connection_phase,PVA,41,total,4643
connection_phase,PVA,42,search,2863
connection_phase,PVA,42,tcp_connect,63
connection_phase,PVA,42,validation,172
connection_phase,PVA,42,create_channel,279
connection_phase,PVA,42,total,3377
connection_phase,PVA,43,search,3544
connection_phase,PVA,43,tcp_connect,108
connection_phase,PVA,43,validation,341
connection_phase,PVA,43,create_channel,548
connection_phase,PVA,43,total,4541
connection_phase,PVA,44,search,3014
connection_phase,PVA,44,tcp_connect,77
connection_phase,PVA,44,validation,223
connection_phase,PVA,44,create_channel,439
connection_phase,PVA,44,total,3753
connection_phase,PVA,45,search,2302
connection_phase,PVA,45,tcp_connect,60
connection_phase,PVA,45,validation,203
connection_phase,PVA,45,create_channel,272
connection_phase,PVA,45,total,2837
connection_phase,PVA,46,search,1754
connection_phase,PVA,46,tcp_connect,60
connection_phase,PVA,46,validation,179
connection_phase,PVA,46,create_channel,279
connection_phase,PVA,46,total,2272
connection_phase,PVA,47,search,4074
connection_phase,PVA,47,tcp_connect,106
connection_phase,PVA,47,validation,716
connection_phase,PVA,47,create_channel,1011
connection_phase,PVA,47,total,5907
connection_phase,PVA,48,search,1707
connection_phase,PVA,48,tcp_connect,58
connection_phase,PVA,48,validation,178
connection_phase,PVA,48,create_channel,272
connection_phase,PVA,48,total,2215
connection_phase,PVA,49,search,3230
connection_phase,PVA,49,tcp_connect,54
connection_phase,PVA,49,validation,209
connection_phase,PVA,49,create_channel,469
connection_phase,PVA,49,total,3962
connection_phase,PVA,50,search,5119
connection_phase,PVA,50,tcp_connect,117
connection_phase,PVA,50,validation,1042
connection_phase,PVA,50,create_channel,946
connection_phase,PVA,50,total,7224
connection_phase,SPVA,1,search,2550
connection_phase,SPVA,1,tcp_connect,6858
connection_phase,SPVA,1,validation,464
connection_phase,SPVA,1,create_channel,342
connection_phase,SPVA,1,total,10214
connection_phase,SPVA,2,search,2227
connection_phase,SPVA,2,tcp_connect,9357
connection_phase,SPVA,2,validation,462
connection_phase,SPVA,2,create_channel,317
connection_phase,SPVA,2,total,12363
connection_phase,SPVA,3,search,1060
connection_phase,SPVA,3,tcp_connect,2803
connection_phase,SPVA,3,validation,385
connection_phase,SPVA,3,create_channel,322
connection_phase,SPVA,3,total,4570
connection_phase,SPVA,4,search,1809
connection_phase,SPVA,4,tcp_connect,6583
connection_phase,SPVA,4,validation,547
connection_phase,SPVA,4,create_channel,344
connection_phase,SPVA,4,total,9283
connection_phase,SPVA,5,search,977
connection_phase,SPVA,5,tcp_connect,3264
connection_phase,SPVA,5,validation,466
connection_phase,SPVA,5,create_channel,298
connection_phase,SPVA,5,total,5005
connection_phase,SPVA,6,search,979
connection_phase,SPVA,6,tcp_connect,3076
connection_phase,SPVA,6,validation,401
connection_phase,SPVA,6,create_channel,368
connection_phase,SPVA,6,total,4824
connection_phase,SPVA,7,search,1757
connection_phase,SPVA,7,tcp_connect,6716
connection_phase,SPVA,7,validation,488
connection_phase,SPVA,7,create_channel,275
connection_phase,SPVA,7,total,9236
connection_phase,SPVA,8,search,939
connection_phase,SPVA,8,tcp_connect,5874
connection_phase,SPVA,8,validation,486
connection_phase,SPVA,8,create_channel,336
connection_phase,SPVA,8,total,7635
connection_phase,SPVA,9,search,954
connection_phase,SPVA,9,tcp_connect,5009
connection_phase,SPVA,9,validation,834
connection_phase,SPVA,9,create_channel,409
connection_phase,SPVA,9,total,7206
connection_phase,SPVA,10,search,1893
connection_phase,SPVA,10,tcp_connect,7087
connection_phase,SPVA,10,validation,599
connection_phase,SPVA,10,create_channel,349
connection_phase,SPVA,10,total,9928
connection_phase,SPVA,11,search,2341
connection_phase,SPVA,11,tcp_connect,7087
connection_phase,SPVA,11,validation,513
connection_phase,SPVA,11,create_channel,316
connection_phase,SPVA,11,total,10257
connection_phase,SPVA,12,search,1019
connection_phase,SPVA,12,tcp_connect,3296
connection_phase,SPVA,12,validation,438
connection_phase,SPVA,12,create_channel,344
connection_phase,SPVA,12,total,5097
connection_phase,SPVA,13,search,1147
connection_phase,SPVA,13,tcp_connect,2951
connection_phase,SPVA,13,validation,463
connection_phase,SPVA,13,create_channel,413
connection_phase,SPVA,13,total,4974
connection_phase,SPVA,14,search,2491
connection_phase,SPVA,14,tcp_connect,9945
connection_phase,SPVA,14,validation,516
connection_phase,SPVA,14,create_channel,335
connection_phase,SPVA,14,total,13287
connection_phase,SPVA,15,search,1080
connection_phase,SPVA,15,tcp_connect,3278
connection_phase,SPVA,15,validation,414
connection_phase,SPVA,15,create_channel,317
connection_phase,SPVA,15,total,5089
connection_phase,SPVA,16,search,2124
connection_phase,SPVA,16,tcp_connect,5052
connection_phase,SPVA,16,validation,363
connection_phase,SPVA,16,create_channel,260
connection_phase,SPVA,16,total,7799
connection_phase,SPVA,17,search,1759
connection_phase,SPVA,17,tcp_connect,5518
connection_phase,SPVA,17,validation,404
connection_phase,SPVA,17,create_channel,1032
connection_phase,SPVA,17,total,8713
connection_phase,SPVA,18,search,2381
connection_phase,SPVA,18,tcp_connect,8253
connection_phase,SPVA,18,validation,467
connection_phase,SPVA,18,create_channel,433
connection_phase,SPVA,18,total,11534
connection_phase,SPVA,19,search,1205
connection_phase,SPVA,19,tcp_connect,5525
connection_phase,SPVA,19,validation,539
connection_phase,SPVA,19,create_channel,377
connection_phase,SPVA,19,total,7646
connection_phase,SPVA,20,search,2177
connection_phase,SPVA,20,tcp_connect,6223
connection_phase,SPVA,20,validation,486
connection_phase,SPVA,20,create_channel,353
connection_phase,SPVA,20,total,9239
connection_phase,SPVA,21,search,1802
connection_phase,SPVA,21,tcp_connect,6389
connection_phase,SPVA,21,validation,663
connection_phase,SPVA,21,create_channel,352
connection_phase,SPVA,21,total,9206
connection_phase,SPVA,22,search,926
connection_phase,SPVA,22,tcp_connect,2814
connection_phase,SPVA,22,validation,424
connection_phase,SPVA,22,create_channel,318
connection_phase,SPVA,22,total,4482
connection_phase,SPVA,23,search,2069
connection_phase,SPVA,23,tcp_connect,5197
connection_phase,SPVA,23,validation,377
connection_phase,SPVA,23,create_channel,346
connection_phase,SPVA,23,total,7989
connection_phase,SPVA,24,search,2432
connection_phase,SPVA,24,tcp_connect,6594
connection_phase,SPVA,24,validation,399
connection_phase,SPVA,24,create_channel,276
connection_phase,SPVA,24,total,9701
connection_phase,SPVA,25,search,1017
connection_phase,SPVA,25,tcp_connect,2894
connection_phase,SPVA,25,validation,400
connection_phase,SPVA,25,create_channel,362
connection_phase,SPVA,25,total,4673
connection_phase,SPVA,26,search,2112
connection_phase,SPVA,26,tcp_connect,5241
connection_phase,SPVA,26,validation,594
connection_phase,SPVA,26,create_channel,312
connection_phase,SPVA,26,total,8259
connection_phase,SPVA,27,search,2011
connection_phase,SPVA,27,tcp_connect,6187
connection_phase,SPVA,27,validation,441
connection_phase,SPVA,27,create_channel,336
connection_phase,SPVA,27,total,8975
connection_phase,SPVA,28,search,1900
connection_phase,SPVA,28,tcp_connect,4474
connection_phase,SPVA,28,validation,541
connection_phase,SPVA,28,create_channel,336
connection_phase,SPVA,28,total,7251
connection_phase,SPVA,29,search,1940
connection_phase,SPVA,29,tcp_connect,6271
connection_phase,SPVA,29,validation,473
connection_phase,SPVA,29,create_channel,279
connection_phase,SPVA,29,total,8963
connection_phase,SPVA,30,search,1089
connection_phase,SPVA,30,tcp_connect,3359
connection_phase,SPVA,30,validation,558
connection_phase,SPVA,30,create_channel,377
connection_phase,SPVA,30,total,5383
connection_phase,SPVA,31,search,2209
connection_phase,SPVA,31,tcp_connect,8742
connection_phase,SPVA,31,validation,457
connection_phase,SPVA,31,create_channel,372
connection_phase,SPVA,31,total,11780
connection_phase,SPVA,32,search,993
connection_phase,SPVA,32,tcp_connect,3009
connection_phase,SPVA,32,validation,385
connection_phase,SPVA,32,create_channel,328
connection_phase,SPVA,32,total,4715
connection_phase,SPVA,33,search,1967
connection_phase,SPVA,33,tcp_connect,6150
connection_phase,SPVA,33,validation,376
connection_phase,SPVA,33,create_channel,267
connection_phase,SPVA,33,total,8760
connection_phase,SPVA,34,search,1759
connection_phase,SPVA,34,tcp_connect,5933
connection_phase,SPVA,34,validation,408
connection_phase,SPVA,34,create_channel,356
connection_phase,SPVA,34,total,8456
connection_phase,SPVA,35,search,2259
connection_phase,SPVA,35,tcp_connect,5665
connection_phase,SPVA,35,validation,401
connection_phase,SPVA,35,create_channel,293
connection_phase,SPVA,35,total,8618
connection_phase,SPVA,36,search,2536
connection_phase,SPVA,36,tcp_connect,6350
connection_phase,SPVA,36,validation,563
connection_phase,SPVA,36,create_channel,577
connection_phase,SPVA,36,total,10026
connection_phase,SPVA,37,search,2366
connection_phase,SPVA,37,tcp_connect,5985
connection_phase,SPVA,37,validation,580
connection_phase,SPVA,37,create_channel,471
connection_phase,SPVA,37,total,9402
connection_phase,SPVA,38,search,2869
connection_phase,SPVA,38,tcp_connect,4720
connection_phase,SPVA,38,validation,355
connection_phase,SPVA,38,create_channel,285
connection_phase,SPVA,38,total,8229
connection_phase,SPVA,39,search,1696
connection_phase,SPVA,39,tcp_connect,14409
connection_phase,SPVA,39,validation,803
connection_phase,SPVA,39,create_channel,355
connection_phase,SPVA,39,total,17263
connection_phase,SPVA,40,search,1647
connection_phase,SPVA,40,tcp_connect,5033
connection_phase,SPVA,40,validation,388
connection_phase,SPVA,40,create_channel,271
connection_phase,SPVA,40,total,7339
connection_phase,SPVA,41,search,1339
connection_phase,SPVA,41,tcp_connect,5855
connection_phase,SPVA,41,validation,951
connection_phase,SPVA,41,create_channel,278
connection_phase,SPVA,41,total,8423
connection_phase,SPVA,42,search,1138
connection_phase,SPVA,42,tcp_connect,3091
connection_phase,SPVA,42,validation,422
connection_phase,SPVA,42,create_channel,417
connection_phase,SPVA,42,total,5068
connection_phase,SPVA,43,search,905
connection_phase,SPVA,43,tcp_connect,6145
connection_phase,SPVA,43,validation,452
connection_phase,SPVA,43,create_channel,320
connection_phase,SPVA,43,total,7822
connection_phase,SPVA,44,search,1255
connection_phase,SPVA,44,tcp_connect,2897
connection_phase,SPVA,44,validation,381
connection_phase,SPVA,44,create_channel,309
