test_type,protocol,iteration,phase,duration_us
connection_phase,PVA,21,validation,89
connection_phase,PVA,21,create_channel,267
connection_phase,PVA,21,total,5778
connection_phase,PVA,22,search,3416
connection_phase,PVA,22,tcp_connect,132
connection_phase,PVA,22,validation,168
connection_phase,PVA,22,create_channel,520
connection_phase,PVA,22,total,4236
connection_phase,PVA,23,search,3649
connection_phase,PVA,23,tcp_connect,108
connection_phase,PVA,23,validation,309
connection_phase,PVA,23,create_channel,1457
connection_phase,PVA,23,total,5523
connection_phase,PVA,24,search,1888
connection_phase,PVA,24,tcp_connect,53
connection_phase,PVA,24,validation,200
connection_phase,PVA,24,create_channel,278
connection_phase,PVA,24,total,2419
connection_phase,PVA,25,search,2611
connection_phase,PVA,25,tcp_connect,116
connection_phase,PVA,25,validation,314
connection_phase,PVA,25,create_channel,576
connection_phase,PVA,25,total,3617
connection_phase,PVA,26,search,1616
connection_phase,PVA,26,tcp_connect,56
connection_phase,PVA,26,validation,176
connection_phase,PVA,26,create_channel,271
connection_phase,PVA,26,total,2119
connection_phase,PVA,27,search,1744
connection_phase,PVA,27,tcp_connect,67
connection_phase,PVA,27,validation,210
connection_phase,PVA,27,create_channel,329
connection_phase,PVA,27,total,2350
connection_phase,PVA,28,search,3741
connection_phase,PVA,28,tcp_connect,92
connection_phase,PVA,28,validation,111
connection_phase,PVA,28,create_channel,377
connection_phase,PVA,28,total,4321
connection_phase,PVA,29,search,2274
connection_phase,PVA,29,tcp_connect,30
connection_phase,PVA,29,validation,167
connection_phase,PVA,29,create_channel,326
connection_phase,PVA,29,total,2797
connection_phase,PVA,30,search,1671
connection_phase,PVA,30,tcp_connect,61
connection_phase,PVA,30,validation,195
connection_phase,PVA,30,create_channel,320
connection_phase,PVA,30,total,2247
connection_phase,PVA,31,search,4451
connection_phase,PVA,31,tcp_connect,54
connection_phase,PVA,31,validation,509
connection_phase,PVA,31,create_channel,1458
connection_phase,PVA,31,total,6472
connection_phase,PVA,32,search,1820
connection_phase,PVA,32,tcp_connect,66
connection_phase,PVA,32,validation,236
connection_phase,PVA,32,create_channel,1338
connection_phase,PVA,32,total,3460
connection_phase,PVA,33,search,2136
connection_phase,PVA,33,tcp_connect,57
connection_phase,PVA,33,validation,278
connection_phase,PVA,33,create_channel,273
connection_phase,PVA,33,total,2744
connection_phase,PVA,34,search,1690
connection_phase,PVA,34,tcp_connect,64
connection_phase,PVA,34,validation,279
connection_phase,PVA,34,create_channel,278
connection_phase,PVA,34,total,2311
connection_phase,PVA,35,search,1804
connection_phase,PVA,35,tcp_connect,59
connection_phase,PVA,35,validation,177
connection_phase,PVA,35,create_channel,340
connection_phase,PVA,35,total,2380
connection_phase,PVA,36,search,2654
connection_phase,PVA,36,tcp_connect,58
connection_phase,PVA,36,validation,350
connection_phase,PVA,36,create_channel,282
connection_phase,PVA,36,total,3344
connection_phase,PVA,37,search,1892
connection_phase,PVA,37,tcp_connect,57
connection_phase,PVA,37,validation,252
connection_phase,PVA,37,create_channel,283
connection_phase,PVA,37,total,2484
connection_phase,PVA,38,search,2839
connection_phase,PVA,38,tcp_connect,147
connection_phase,PVA,38,validation,778
connection_phase,PVA,38,create_channel,578
connection_phase,PVA,38,total,4342
connection_phase,PVA,39,search,5530
connection_phase,PVA,39,tcp_connect,65
connection_phase,PVA,39,validation,280
connection_phase,PVA,39,create_channel,449
connection_phase,PVA,39,total,6324
connection_phase,PVA,40,search,5162
connection_phase,PVA,40,tcp_connect,147
connection_phase,PVA,40,validation,519
connection_phase,PVA,40,create_channel,573
connection_phase,PVA,40,total,6401
connection_phase,PVA,41,search,2823
connection_phase,PVA,41,tcp_connect,91
connection_phase,PVA,41,validation,504
connection_phase,PVA,41,create_channel,995
connection_phase,PVA,41,total,4413
connection_phase,PVA,42,search,3463
connection_phase,PVA,42,tcp_connect,90
connection_phase,PVA,42,validation,338
connection_phase,PVA,42,create_channel,484
connection_phase,PVA,42,total,4375
connection_phase,PVA,43,search,1064
connection_phase,PVA,43,tcp_connect,177
connection_phase,PVA,43,validation,181
connection_phase,PVA,43,create_channel,284
connection_phase,PVA,43,total,1706
connection_phase,PVA,44,search,936
connection_phase,PVA,44,tcp_connect,96
connection_phase,PVA,44,validation,113
connection_phase,PVA,44,create_channel,238
connection_phase,PVA,44,total,1383
connection_phase,PVA,45,search,3630
connection_phase,PVA,45,tcp_connect,350
connection_phase,PVA,45,validation,409
connection_phase,PVA,45,create_channel,788
connection_phase,PVA,45,total,5177
connection_phase,PVA,46,search,2347
connection_phase,PVA,46,tcp_connect,83
connection_phase,PVA,46,validation,230
connection_phase,PVA,46,create_channel,282
connection_phase,PVA,46,total,2942
connection_phase,PVA,47,search,1136
connection_phase,PVA,47,tcp_connect,113
connection_phase,PVA,47,validation,120
connection_phase,PVA,47,create_channel,234
connection_phase,PVA,47,total,1603
connection_phase,PVA,48,search,1788
connection_phase,PVA,48,tcp_connect,60
connection_phase,PVA,48,validation,272
connection_phase,PVA,48,create_channel,328
connection_phase,PVA,48,total,2448
connection_phase,PVA,49,search,3370
connection_phase,PVA,49,tcp_connect,107
connection_phase,PVA,49,validation,631
connection_phase,PVA,49,create_channel,1155
connection_phase,PVA,49,total,5263
connection_phase,PVA,50,search,2981
connection_phase,PVA,50,tcp_connect,65
connection_phase,PVA,50,validation,211
connection_phase,PVA,50,create_channel,354
connection_phase,PVA,50,total,3611
connection_phase,SPVA,1,search,2170
connection_phase,SPVA,1,tcp_connect,9580
connection_phase,SPVA,1,validation,521
connection_phase,SPVA,1,create_channel,395
connection_phase,SPVA,1,total,12666
connection_phase,SPVA,2,search,1878
connection_phase,SPVA,2,tcp_connect,2844
connection_phase,SPVA,2,validation,816
connection_phase,SPVA,2,create_channel,473
connection_phase,SPVA,2,total,6011
connection_phase,SPVA,3,search,981
connection_phase,SPVA,3,tcp_connect,3116
connection_phase,SPVA,3,validation,575
connection_phase,SPVA,3,create_channel,437
connection_phase,SPVA,3,total,5109
connection_phase,SPVA,4,search,972
connection_phase,SPVA,4,tcp_connect,3520
connection_phase,SPVA,4,validation,378
connection_phase,SPVA,4,create_channel,348
connection_phase,SPVA,4,total,5218
connection_phase,SPVA,5,search,1100
connection_phase,SPVA,5,tcp_connect,3248
connection_phase,SPVA,5,validation,428
connection_phase,SPVA,5,create_channel,325
connection_phase,SPVA,5,total,5101
connection_phase,SPVA,6,search,6001
connection_phase,SPVA,6,tcp_connect,3986
connection_phase,SPVA,6,validation,417
connection_phase,SPVA,6,create_channel,263
connection_phase,SPVA,6,total,10667
connection_phase,SPVA,7,search,1064
connection_phase,SPVA,7,tcp_connect,3572
connection_phase,SPVA,7,validation,496
connection_phase,SPVA,7,create_channel,485
connection_phase,SPVA,7,total,5617
connection_phase,SPVA,8,search,2265
connection_phase,SPVA,8,tcp_connect,16614
connection_phase,SPVA,8,validation,367
connection_phase,SPVA,8,create_channel,262
connection_phase,SPVA,8,total,19508
connection_phase,SPVA,9,search,1786
connection_phase,SPVA,9,tcp_connect,5719
connection_phase,SPVA,9,validation,472
connection_phase,SPVA,9,create_channel,369
connection_phase,SPVA,9,total,8346
connection_phase,SPVA,10,search,908
connection_phase,SPVA,10,tcp_connect,3404
connection_phase,SPVA,10,validation,388
connection_phase,SPVA,10,create_channel,289
connection_phase,SPVA,10,total,4989
connection_phase,SPVA,11,search,4583
connection_phase,SPVA,11,tcp_connect,4486
connection_phase,SPVA,11,validation,587
connection_phase,SPVA,11,create_channel,303
connection_phase,SPVA,11,total,9959
connection_phase,SPVA,12,search,1312
connection_phase,SPVA,12,tcp_connect,3085
connection_phase,SPVA,12,validation,458
connection_phase,SPVA,12,create_channel,339
connection_phase,SPVA,12,total,5194
connection_phase,SPVA,13,search,3044
connection_phase,SPVA,13,tcp_connect,5516
connection_phase,SPVA,13,validation,370
connection_phase,SPVA,13,create_channel,335
connection_phase,SPVA,13,total,9265
connection_phase,SPVA,14,search,4021
connection_phase,SPVA,14,tcp_connect,5433
connection_phase,SPVA,14,validation,561
connection_phase,SPVA,14,create_channel,271
connection_phase,SPVA,14,total,10286
connection_phase,SPVA,15,search,6036
connection_phase,SPVA,15,tcp_connect,3157
connection_phase,SPVA,15,validation,433
connection_phase,SPVA,15,create_channel,336
connection_phase,SPVA,15,total,9962
connection_phase,SPVA,16,search,971
connection_phase,SPVA,16,tcp_connect,3819
connection_phase,SPVA,16,validation,161
connection_phase,SPVA,16,create_channel,328
connection_phase,SPVA,16,total,5279
connection_phase,SPVA,17,search,1029
connection_phase,SPVA,17,tcp_connect,3160
connection_phase,SPVA,17,validation,382
connection_phase,SPVA,17,create_channel,276
connection_phase,SPVA,17,total,4847
connection_phase,SPVA,18,search,1667
connection_phase,SPVA,18,tcp_connect,6995
connection_phase,SPVA,18,validation,415
connection_phase,SPVA,18,create_channel,278
connection_phase,SPVA,18,total,9355
connection_phase,SPVA,19,search,1055
connection_phase,SPVA,19,tcp_connect,3351
connection_phase,SPVA,19,validation,412
connection_phase,SPVA,19,create_channel,277
connection_phase,SPVA,19,total,5095
connection_phase,SPVA,20,search,7230
connection_phase,SPVA,20,tcp_connect,5268
connection_phase,SPVA,20,validation,400
connection_phase,SPVA,20,create_channel,273
connection_phase,SPVA,20,total,13171
connection_phase,SPVA,21,search,4526
connection_phase,SPVA,21,tcp_connect,4046
connection_phase,SPVA,21,validation,457
connection_phase,SPVA,21,create_channel,320
connection_phase,SPVA,21,total,9349
connection_phase,SPVA,22,search,1020
connection_phase,SPVA,22,tcp_connect,3526
connection_phase,SPVA,22,validation,558
connection_phase,SPVA,22,create_channel,262
connection_phase,SPVA,22,total,5366
connection_phase,SPVA,23,search,1030
connection_phase,SPVA,23,tcp_connect,3411
connection_phase,SPVA,23,validation,412
connection_phase,SPVA,23,create_channel,409
connection_phase,SPVA,23,total,5262
connection_phase,SPVA,24,search,2651
connection_phase,SPVA,24,tcp_connect,4718
connection_phase,SPVA,24,validation,535
connection_phase,SPVA,24,create_channel,275
connection_phase,SPVA,24,total,8179
connection_phase,SPVA,25,search,2041
connection_phase,SPVA,25,tcp_connect,8138
connection_phase,SPVA,25,validation,384
connection_phase,SPVA,25,create_channel,274
connection_phase,SPVA,25,total,10837
connection_phase,SPVA,26,search,3984
connection_phase,SPVA,26,tcp_connect,7514
connection_phase,SPVA,26,validation,523
connection_phase,SPVA,26,create_channel,289
connection_phase,SPVA,26,total,12310
connection_phase,SPVA,27,search,3791
connection_phase,SPVA,27,tcp_connect,4022
connection_phase,SPVA,27,validation,356
connection_phase,SPVA,27,create_channel,243
connection_phase,SPVA,27,total,8412
connection_phase,SPVA,28,search,1058
connection_phase,SPVA,28,tcp_connect,3105
connection_phase,SPVA,28,validation,399
connection_phase,SPVA,28,create_channel,317
connection_phase,SPVA,28,total,4879
connection_phase,SPVA,29,search,1079
connection_phase,SPVA,29,tcp_connect,3199
connection_phase,SPVA,29,validation,366
connection_phase,SPVA,29,create_channel,272
connection_phase,SPVA,29,total,4916
connection_phase,SPVA,30,search,1952
connection_phase,SPVA,30,tcp_connect,9584
connection_phase,SPVA,30,validation,454
connection_phase,SPVA,30,create_channel,278
connection_phase,SPVA,30,total,12268
connection_phase,SPVA,31,search,1616
connection_phase,SPVA,31,tcp_connect,3431
connection_phase,SPVA,31,validation,452
connection_phase,SPVA,31,create_channel,317
connection_phase,SPVA,31,total,5816
connection_phase,SPVA,32,search,2221
connection_phase,SPVA,32,tcp_connect,5271
connection_phase,SPVA,32,validation,365
connection_phase,SPVA,32,create_channel,260
connection_phase,SPVA,32,total,8117
connection_phase,SPVA,33,search,1818
connection_phase,SPVA,33,tcp_connect,9855
connection_phase,SPVA,33,validation,455
connection_phase,SPVA,33,create_channel,279
connection_phase,SPVA,33,total,12407
connection_phase,SPVA,34,search,1022
connection_phase,SPVA,34,tcp_connect,3151
connection_phase,SPVA,34,validation,438
connection_phase,SPVA,34,create_channel,396
connection_phase,SPVA,34,total,5007
connection_phase,SPVA,35,search,1234
connection_phase,SPVA,35,tcp_connect,3769
connection_phase,SPVA,35,validation,427
connection_phase,SPVA,35,create_channel,318
connection_phase,SPVA,35,total,5748
connection_phase,SPVA,36,search,1470
connection_phase,SPVA,36,tcp_connect,5216
connection_phase,SPVA,36,validation,383
connection_phase,SPVA,36,create_channel,270
connection_phase,SPVA,36,total,7339
connection_phase,SPVA,37,search,1084
connection_phase,SPVA,37,tcp_connect,3229
connection_phase,SPVA,37,validation,429
connection_phase,SPVA,37,create_channel,324
connection_phase,SPVA,37,total,5066
connection_phase,SPVA,38,search,1063
connection_phase,SPVA,38,tcp_connect,3153
connection_phase,SPVA,38,validation,508
connection_phase,SPVA,38,create_channel,390
connection_phase,SPVA,38,total,5114
connection_phase,SPVA,39,search,1758
connection_phase,SPVA,39,tcp_connect,5837
connection_phase,SPVA,39,validation,460
connection_phase,SPVA,39,create_channel,325
connection_phase,SPVA,39,total,8380
connection_phase,SPVA,40,search,1936
connection_phase,SPVA,40,tcp_connect,6274
connection_phase,SPVA,40,validation,402
connection_phase,SPVA,40,create_channel,313
connection_phase,SPVA,40,total,8925
connection_phase,SPVA,41,search,2032
connection_phase,SPVA,41,tcp_connect,4967
connection_phase,SPVA,41,validation,339
connection_phase,SPVA,41,create_channel,345
connection_phase,SPVA,41,total,7683
connection_phase,SPVA,42,search,1596
connection_phase,SPVA,42,tcp_connect,5126
connection_phase,SPVA,42,validation,442
connection_phase,SPVA,42,create_channel,315
connection_phase,SPVA,42,total,7479
connection_phase,SPVA,43,search,2335
connection_phase,SPVA,43,tcp_connect,6948
connection_phase,SPVA,43,validation,595
connection_phase,SPVA,43,create_channel,293
connection_phase,SPVA,43,total,10171
connection_phase,SPVA,44,search,2109
connection_phase,SPVA,44,tcp_connect,5721
connection_phase,SPVA,44,validation,492
connection_phase,SPVA,44,create_channel,298
connection_phase,SPVA,44,total,8620
connection_phase,SPVA,45,search,1005
connection_phase,SPVA,45,tcp_connect,3261
connection_phase,SPVA,45,validation,548
connection_phase,SPVA,45,create_channel,303
connection_phase,SPVA,45,total,5117
connection_phase,SPVA,46,search,1197
connection_phase,SPVA,46,tcp_connect,3130
connection_phase,SPVA,46,validation,667
connection_phase,SPVA,46,create_channel,337
connection_phase,SPVA,46,total,5331
connection_phase,SPVA,47,search,965
connection_phase,SPVA,47,tcp_connect,3323
connection_phase,SPVA,47,validation,426
connection_phase,SPVA,47,create_channel,427
connection_phase,SPVA,47,total,5141
connection_phase,SPVA,48,search,1041
connection_phase,SPVA,48,tcp_connect,3132
connection_phase,SPVA,48,validation,631
connection_phase,SPVA,48,create_channel,290
connection_phase,SPVA,48,total,5094
connection_phase,SPVA,49,search,2447
connection_phase,SPVA,49,tcp_connect,5441
connection_phase,SPVA,49,validation,436
connection_phase,SPVA,49,create_channel,312
connection_phase,SPVA,49,total,8636
connection_phase,SPVA,50,search,3275
connection_phase,SPVA,50,tcp_connect,6255
connection_phase,SPVA,50,validation,520
connection_phase,SPVA,50,create_channel,331
connection_phase,SPVA,50,total,10381
connection_phase,SPVA_CERTMON,1,search,3166
connection_phase,SPVA_CERTMON,1,tcp_connect,21695
connection_phase,SPVA_CERTMON,1,validation,832
connection_phase,SPVA_CERTMON,1,create_channel,14251
connection_phase,SPVA_CERTMON,1,total,39944
connection_phase,SPVA_CERTMON,2,search,2647
connection_phase,SPVA_CERTMON,2,tcp_connect,12925
connection_phase,SPVA_CERTMON,2,validation,1264
connection_phase,SPVA_CERTMON,2,create_channel,13390
connection_phase,SPVA_CERTMON,2,total,30226
connection_phase,SPVA_CERTMON,3,search,1690
connection_phase,SPVA_CERTMON,3,tcp_connect,14479
connection_phase,SPVA_CERTMON,3,validation,726
connection_phase,SPVA_CERTMON,3,create_channel,17992
connection_phase,SPVA_CERTMON,3,total,34887
connection_phase,SPVA_CERTMON,4,search,3382
connection_phase,SPVA_CERTMON,4,tcp_connect,18521
connection_phase,SPVA_CERTMON,4,validation,1117
connection_phase,SPVA_CERTMON,4,create_channel,17282
connection_phase,SPVA_CERTMON,4,total,40302
connection_phase,SPVA_CERTMON,5,search,3658
connection_phase,SPVA_CERTMON,5,tcp_connect,17157
connection_phase,SPVA_CERTMON,5,validation,1084
connection_phase,SPVA_CERTMON,5,create_channel,13470
connection_phase,SPVA_CERTMON,5,total,35369
connection_phase,SPVA_CERTMON,6,search,2315
connection_phase,SPVA_CERTMON,6,tcp_connect,14804
connection_phase,SPVA_CERTMON,6,validation,1033
connection_phase,SPVA_CERTMON,6,create_channel,14578
connection_phase,SPVA_CERTMON,6,total,32730
connection_phase,SPVA_CERTMON,7,search,3977
connection_phase,SPVA_CERTMON,7,tcp_connect,17588
connection_phase,SPVA_CERTMON,7,validation,1185
connection_phase,SPVA_CERTMON,7,create_channel,13177
connection_phase,SPVA_CERTMON,7,total,35927
connection_phase,SPVA_CERTMON,8,search,2706
connection_phase,SPVA_CERTMON,8,tcp_connect,14762
connection_phase,SPVA_CERTMON,8,validation,927
connection_phase,SPVA_CERTMON,8,create_channel,15091
connection_phase,SPVA_CERTMON,8,total,33486
connection_phase,SPVA_CERTMON,9,search,1471
connection_phase,SPVA_CERTMON,9,tcp_connect,11302
connection_phase,SPVA_CERTMON,9,validation,98
connection_phase,SPVA_CERTMON,9,create_channel,14627
connection_phase,SPVA_CERTMON,9,total,27498
connection_phase,SPVA_CERTMON,10,search,2220
connection_phase,SPVA_CERTMON,10,tcp_connect,10158
connection_phase,SPVA_CERTMON,10,validation,1181
connection_phase,SPVA_CERTMON,10,create_channel,15813
connection_phase,SPVA_CERTMON,10,total,29372
connection_phase,SPVA_CERTMON,11,search,2144
connection_phase,SPVA_CERTMON,11,tcp_connect,9723
connection_phase,SPVA_CERTMON,11,validation,1246
connection_phase,SPVA_CERTMON,11,create_channel,14372
connection_phase,SPVA_CERTMON,11,total,27485
connection_phase,SPVA_CERTMON,12,search,8856
connection_phase,SPVA_CERTMON,12,tcp_connect,18641
connection_phase,SPVA_CERTMON,12,validation,713
connection_phase,SPVA_CERTMON,12,create_channel,15052
connection_phase,SPVA_CERTMON,12,total,43262
connection_phase,SPVA_CERTMON,13,search,2407
connection_phase,SPVA_CERTMON,13,tcp_connect,10880
connection_phase,SPVA_CERTMON,13,validation,880
connection_phase,SPVA_CERTMON,13,create_channel,13924
connection_phase,SPVA_CERTMON,13,total,28091
connection_phase,SPVA_CERTMON,14,search,2675
connection_phase,SPVA_CERTMON,14,tcp_connect,19890
connection_phase,SPVA_CERTMON,14,validation,1249
connection_phase,SPVA_CERTMON,14,create_channel,14075
connection_phase,SPVA_CERTMON,14,total,37889
connection_phase,SPVA_CERTMON,15,search,766
connection_phase,SPVA_CERTMON,15,tcp_connect,3123
connection_phase,SPVA_CERTMON,15,validation,2572
connection_phase,SPVA_CERTMON,15,create_channel,11690
connection_phase,SPVA_CERTMON,15,total,18151
connection_phase,SPVA_CERTMON,16,search,3839
connection_phase,SPVA_CERTMON,16,tcp_connect,17636
connection_phase,SPVA_CERTMON,16,validation,2563
connection_phase,SPVA_CERTMON,16,create_channel,11177
connection_phase,SPVA_CERTMON,16,total,35215
connection_phase,SPVA_CERTMON,17,search,3097
connection_phase,SPVA_CERTMON,17,tcp_connect,11883
connection_phase,SPVA_CERTMON,17,validation,822
connection_phase,SPVA_CERTMON,17,create_channel,12693
connection_phase,SPVA_CERTMON,17,total,28495
connection_phase,SPVA_CERTMON,18,search,1677
connection_phase,SPVA_CERTMON,18,tcp_connect,18736
connection_phase,SPVA_CERTMON,18,validation,703
connection_phase,SPVA_CERTMON,18,create_channel,14907
connection_phase,SPVA_CERTMON,18,total,36023
connection_phase,SPVA_CERTMON,19,search,2772
connection_phase,SPVA_CERTMON,19,tcp_connect,16326
connection_phase,SPVA_CERTMON,19,validation,671
connection_phase,SPVA_CERTMON,19,create_channel,15549
connection_phase,SPVA_CERTMON,19,total,35318
connection_phase,SPVA_CERTMON,20,search,3282
connection_phase,SPVA_CERTMON,20,tcp_connect,15948
connection_phase,SPVA_CERTMON,20,validation,1418
connection_phase,SPVA_CERTMON,20,create_channel,13358
connection_phase,SPVA_CERTMON,20,total,34006
connection_phase,SPVA_CERTMON,21,search,2315
connection_phase,SPVA_CERTMON,21,tcp_connect,15898
connection_phase,SPVA_CERTMON,21,validation,536
connection_phase,SPVA_CERTMON,21,create_channel,12502
connection_phase,SPVA_CERTMON,21,total,31251
connection_phase,SPVA_CERTMON,22,search,2909
connection_phase,SPVA_CERTMON,22,tcp_connect,12153
connection_phase,SPVA_CERTMON,22,validation,2358
connection_phase,SPVA_CERTMON,22,create_channel,17631
connection_phase,SPVA_CERTMON,22,total,35051
connection_phase,SPVA_CERTMON,23,search,4536
connection_phase,SPVA_CERTMON,23,tcp_connect,19740
connection_phase,SPVA_CERTMON,23,validation,1313
connection_phase,SPVA_CERTMON,23,create_channel,14125
connection_phase,SPVA_CERTMON,23,total,39714
connection_phase,SPVA_CERTMON,24,search,3078
connection_phase,SPVA_CERTMON,24,tcp_connect,13627
connection_phase,SPVA_CERTMON,24,validation,820
connection_phase,SPVA_CERTMON,24,create_channel,13066
connection_phase,SPVA_CERTMON,24,total,30591
connection_phase,SPVA_CERTMON,25,search,2584
connection_phase,SPVA_CERTMON,25,tcp_connect,11036
connection_phase,SPVA_CERTMON,25,validation,675
connection_phase,SPVA_CERTMON,25,create_channel,16478
connection_phase,SPVA_CERTMON,25,total,30773
connection_phase,SPVA_CERTMON,26,search,4222
connection_phase,SPVA_CERTMON,26,tcp_connect,13400
connection_phase,SPVA_CERTMON,26,validation,680
connection_phase,SPVA_CERTMON,26,create_channel,14610
connection_phase,SPVA_CERTMON,26,total,32912
connection_phase,SPVA_CERTMON,27,search,3262
connection_phase,SPVA_CERTMON,27,tcp_connect,14097
connection_phase,SPVA_CERTMON,27,validation,680
connection_phase,SPVA_CERTMON,27,create_channel,14069
connection_phase,SPVA_CERTMON,27,total,32108
connection_phase,SPVA_CERTMON,28,search,2973
connection_phase,SPVA_CERTMON,28,tcp_connect,14229
connection_phase,SPVA_CERTMON,28,validation,717
connection_phase,SPVA_CERTMON,28,create_channel,13697
connection_phase,SPVA_CERTMON,28,total,31616
connection_phase,SPVA_CERTMON,29,search,5044
connection_phase,SPVA_CERTMON,29,tcp_connect,14943
connection_phase,SPVA_CERTMON,29,validation,1604
connection_phase,SPVA_CERTMON,29,create_channel,20814
connection_phase,SPVA_CERTMON,29,total,42405
connection_phase,SPVA_CERTMON,30,search,1370
connection_phase,SPVA_CERTMON,30,tcp_connect,17217
connection_phase,SPVA_CERTMON,30,validation,869
connection_phase,SPVA_CERTMON,30,create_channel,14805
connection_phase,SPVA_CERTMON,30,total,34261
connection_phase,SPVA_CERTMON,31,search,1712
connection_phase,SPVA_CERTMON,31,tcp_connect,15381
connection_phase,SPVA_CERTMON,31,validation,1297
connection_phase,SPVA_CERTMON,31,create_channel,14270
connection_phase,SPVA_CERTMON,31,total,32660
connection_phase,SPVA_CERTMON,32,search,3372
connection_phase,SPVA_CERTMON,32,tcp_connect,16577
connection_phase,SPVA_CERTMON,32,validation,680
connection_phase,SPVA_CERTMON,32,create_channel,14845
connection_phase,SPVA_CERTMON,32,total,35474
connection_phase,SPVA_CERTMON,33,search,1552
connection_phase,SPVA_CERTMON,33,tcp_connect,15968
connection_phase,SPVA_CERTMON,33,validation,850
connection_phase,SPVA_CERTMON,33,create_channel,13621
connection_phase,SPVA_CERTMON,33,total,31991
connection_phase,SPVA_CERTMON,34,search,2557
connection_phase,SPVA_CERTMON,34,tcp_connect,13717
connection_phase,SPVA_CERTMON,34,validation,1409
connection_phase,SPVA_CERTMON,34,create_channel,12834
connection_phase,SPVA_CERTMON,34,total,30517
connection_phase,SPVA_CERTMON,35,search,2656
connection_phase,SPVA_CERTMON,35,tcp_connect,13988
connection_phase,SPVA_CERTMON,35,validation,1012
connection_phase,SPVA_CERTMON,35,create_channel,14953
connection_phase,SPVA_CERTMON,35,total,32609
connection_phase,SPVA_CERTMON,36,search,1840
connection_phase,SPVA_CERTMON,36,tcp_connect,13051
